,Drug_ID,Protein_ID,label
6862,DB08092,DB05920,0
6863,P49411,DB06205,0
6864,DB02342,DB00246,0
6865,Q02252,P51843,0
6866,DB08387,DB00062,0
6867,DB06919,Q00266,0
6868,P54368,O95299,0
6869,DB00951,P22413,0
6870,P16410,DB05282,0
6871,DB00703,P46439,0
6872,DB00838,DB02287,0
6873,DB00886,DB04774,0
6874,DB07801,DB07863,0
6875,DB04163,Q16740,0
6876,DB01094,DB08537,0
6877,DB04509,DB03696,0
6878,DB04416,DB04645,0
6879,DB08890,DB01125,0
6880,DB01941,DB03444,0
6881,DB08608,DB07735,0
6882,Q8NE62,DB07196,0
6883,DB02689,DB05676,0
6884,P09601,DB04013,0
6885,DB01102,Q07343,0
6886,DB03441,DB00505,0
6887,DB01158,DB00321,0
6888,DB02303,Q13627,0
6889,Q13258,DB07023,0
6890,P55017,DB04175,0
6891,P22748,DB00648,0
6892,DB00468,DB06774,0
6893,DB03310,DB03754,0
6894,DB02306,Q8TCC7,0
6895,DB01017,DB01048,0
6896,O60603,DB01424,0
6897,DB07158,O14756,0
6898,DB07221,DB01842,0
6899,Q99470,DB06936,0
6900,DB08119,DB02598,0
6901,P48547,P62491,0
6902,DB07482,DB08915,0
6903,DB03758,DB09063,0
6904,DB00323,DB08040,0
6905,P19971,P05164,0
6906,DB07489,DB00185,0
6907,DB07181,DB03044,0
6908,DB06888,P01892,0
6909,P45984,DB07316,0
6910,Q9UL51,DB07224,0
6911,Q6P093,DB00392,0
6912,Q00534,P48651,0
6913,DB05115,P12268,0
6914,P28066,DB02712,0
6915,DB03964,DB01384,0
6916,DB00021,DB05012,0
6917,DB06868,DB03430,0
6918,P04053,DB02604,0
6919,DB04105,Q00975,0
6920,DB07656,P41743,0
6921,DB08661,DB07718,0
6922,P19838,DB02288,0
6923,DB00074,P01617,0
6924,DB00572,DB04258,0
6925,P30419,DB02292,0
6926,Q96AE4,DB07555,0
6927,Q8TCD5,DB00002,0
6928,DB04276,Q03431,0
6929,DB01411,DB08173,0
6930,P61587,DB04961,0
6931,Q8WTS6,DB04434,0
6932,P42262,P35462,0
6933,Q13332,DB04877,0
6934,DB00068,DB00963,0
6935,DB00441,DB00155,0
6936,DB06853,DB04590,0
6937,O00305,DB04754,0
6938,O14793,Q9Y6Y9,0
6939,DB07848,DB01133,0
6940,DB03373,DB07298,0
6941,P15538,DB00893,0
6942,DB00065,Q8WXA8,0
6943,DB00569,DB03396,0
6944,DB00181,DB05476,0
6945,DB07676,DB08139,0
6946,P02746,DB03499,0
6947,Q6ZQY3,DB08822,0
6948,DB04977,DB07022,0
6949,Q15125,P06401,0
6950,DB03425,DB01615,0
6951,P36888,P51553,0
6952,DB07878,DB07461,0
6953,DB06953,DB02822,0
6954,Q13393,DB05096,0
6955,DB02239,DB08691,0
6956,DB05758,DB04681,0
6957,DB03722,P33981,0
6958,DB02267,DB00580,0
6959,Q99460,DB08038,0
6960,DB07086,DB03243,0
6961,DB07132,Q03181,0
6962,DB01712,DB05752,0
6963,P47871,DB04527,0
6964,P17936,DB04709,0
6965,DB04101,DB07034,0
6966,P24347,DB01303,0
6967,DB04932,DB09292,0
6968,DB05490,P05106,0
6969,DB08392,DB06967,0
6970,DB03611,DB00699,0
6971,DB00881,Q9H2X9,0
6972,O43570,DB01977,0
6973,P07478,Q6UWM7,0
6974,DB05007,DB00812,0
6975,DB01748,Q13630,0
6976,Q9NZD2,P01031,0
6977,DB01559,Q9NUV7,0
6978,DB02308,DB06317,0
6979,P16870,Q9Y5R2,0
6980,DB00921,DB00905,0
6981,DB08661,P10606,0
6982,DB00698,P16499,0
6983,DB07440,DB07221,0
6984,DB04724,DB04200,0
6985,Q9NPH2,DB05838,0
6986,DB00035,DB02098,0
6987,DB08350,P06241,0
6988,Q8TED1,DB03345,0
6989,Q9Y698,DB04797,0
6990,P50750,Q16270,0
6991,DB07203,DB03468,0
6992,P50750,Q02218,0
6993,DB08529,DB07263,0
6994,DB07580,DB01185,0
6995,P14210,DB03276,0
6996,DB06861,P34913,0
6997,DB03714,DB07534,0
6998,DB06964,P40616,0
6999,Q02928,P12259,0
7000,Q13362,DB02772,0
7001,DB07037,DB09037,0
7002,Q16853,DB01942,0
7003,DB04805,DB08892,0
7004,P00915,P37173,0
7005,P00742,P11168,0
7006,DB00473,DB07710,0
7007,DB04537,DB08147,0
7008,DB03581,DB04800,0
7009,P01574,P49619,0
7010,DB00961,P07585,0
7011,DB07319,P32745,0
7012,DB00612,DB07130,0
7013,DB04000,P09211,0
7014,DB05595,DB01409,0
7015,DB02105,DB01049,0
7016,DB04027,P09429,0
7017,DB03847,Q15046,0
7018,DB05166,P07550,0
7019,DB00126,DB00821,0
7020,P19429,DB00800,0
7021,O15169,DB00184,0
7022,DB08697,DB06678,0
7023,DB04238,P15309,0
7024,DB08597,DB06212,0
7025,P16662,DB00350,0
7026,P02746,Q14416,0
7027,Q92930,DB07325,0
7028,DB04664,DB01064,0
7029,DB06186,DB04525,0
7030,DB00449,DB08534,0
7031,Q96Q83,P03956,0
7032,P29275,DB08632,0
7033,DB07069,DB04917,0
7034,DB07655,DB03439,0
7035,DB08122,DB02860,0
7036,P49773,DB01002,0
7037,DB07279,P14061,0
7038,O60909,DB03135,0
7039,P16070,DB01048,0
7040,DB05291,DB02486,0
7041,DB04005,DB05455,0
7042,P22570,P05108,0
7043,P05155,DB06875,0
7044,DB07589,DB00167,0
7045,P22557,DB07377,0
7046,DB03588,DB00159,0
7047,DB02105,Q9Y5K3,0
7048,Q9NY46,DB07049,0
7049,DB01158,DB02932,0
7050,Q15166,Q02224,0
7051,DB08020,P12268,0
7052,P02792,DB01295,0
7053,DB04297,DB08383,0
7054,DB07455,P00491,0
7055,DB06999,P08684,0
7056,P84098,P08729,0
7057,DB00457,P49619,0
7058,O00305,DB04368,0
7059,Q16558,P42338,0
7060,DB01173,Q9Y666,0
7061,P53779,DB08688,0
7062,DB09078,O43681,0
7063,DB00316,Q6UWP2,0
7064,DB07660,DB07519,0
7065,DB07428,DB01946,0
7066,P52848,DB07279,0
7067,DB06964,DB05165,0
7068,DB01997,DB03847,0
7069,P35367,DB08325,0
7070,O60942,DB04327,0
7071,DB03405,DB00687,0
7072,P21695,DB06820,0
7073,DB01698,DB03277,0
7074,P36021,P19801,0
7075,DB01832,DB02195,0
7076,DB01095,DB07909,0
7077,DB02568,DB00770,0
7078,DB01296,DB02181,0
7079,Q15075,DB04114,0
7080,DB04861,Q9H2P9,0
7081,DB02057,A5X5Y0,0
7082,P35557,DB02822,0
7083,DB03884,DB07010,0
7084,P16473,DB04754,0
7085,DB02010,DB01647,0
7086,P23284,P19784,0
7087,DB04251,DB00847,0
7088,Q96A70,DB07883,0
7089,O95865,DB01710,0
7090,DB08032,P11274,0
7091,Q96I99,DB07677,0
7092,DB01666,DB07811,0
7093,P11229,DB06840,0
7094,P06737,P0CG48,0
7095,DB08092,DB01472,0
7096,DB07858,DB08044,0
7097,P21462,DB00156,0
7098,DB00340,P05164,0
7099,DB07364,DB08396,0
7100,DB08783,DB06867,0
7101,DB04988,DB03442,0
7102,DB08133,DB08203,0
7103,P10636,DB06856,0
7104,P55786,O15217,0
7105,DB01805,Q9NXA8,0
7106,DB00153,O00764,0
7107,DB07197,DB00555,0
7108,DB08335,DB08085,0
7109,O60513,DB04356,0
7110,DB08878,Q13370,0
7111,DB05203,P05091,0
7112,O95954,DB03892,0
7113,DB07981,DB02161,0
7114,DB08602,DB04559,0
7115,P63092,DB02936,0
7116,Q9NXE4,DB03367,0
7117,DB00490,DB00222,0
7118,P13866,DB01106,0
7119,DB01011,P17252,0
7120,DB08624,DB07498,0
7121,DB03509,P09669,0
7122,P02787,DB07036,0
7123,DB04954,Q92806,0
7124,Q16665,DB00907,0
7125,P55263,Q12882,0
7126,P63098,DB02552,0
7127,DB07099,DB01049,0
7128,DB05023,P52895,0
7129,P17812,DB04556,0
7130,DB03216,DB09034,0
7131,DB07099,DB04716,0
7132,DB01135,Q9BXI2,0
7133,DB05304,DB07950,0
7134,DB06825,DB04322,0
7135,DB01135,DB08533,0
7136,DB00395,DB01772,0
7137,DB00544,DB04010,0
7138,Q7L5Y9,DB01130,0
7139,DB06287,P12081,0
7140,Q99928,DB02058,0
7141,DB01826,DB00196,0
7142,DB00419,P80192,0
7143,DB08170,DB00698,0
7144,DB07313,DB00920,0
7145,Q92953,Q9NPA1,0
7146,DB07318,P01709,0
7147,DB02424,O14756,0
7148,Q92930,DB07500,0
7149,P62937,O43570,0
7150,DB00058,DB01321,0
7151,DB07931,DB07441,0
7152,Q92781,DB00312,0
7153,P48169,DB04072,0
7154,O14746,DB02039,0
7155,DB05301,O60391,0
7156,DB03468,Q9UKG9,0
7157,P06280,Q9NWZ3,0
7158,DB00044,DB04875,0
7159,DB05094,Q96IY4,0
7160,O15392,DB00532,0
7161,DB04426,DB03405,0
7162,DB03040,DB05258,0
7163,DB07164,DB05797,0
7164,DB08038,DB01972,0
7165,DB00693,DB03626,0
7166,P23919,DB04612,0
7167,DB07112,DB03021,0
7168,DB01034,DB06693,0
7169,DB00911,P04156,0
7170,DB06772,DB05094,0
7171,P31040,DB01320,0
7172,DB03909,DB04464,0
7173,DB00244,DB07932,0
7174,DB01893,DB08035,0
7175,DB05253,DB04774,0
7176,Q9UM07,DB06267,0
7177,Q15303,Q92953,0
7178,DB07060,Q9Y678,0
7179,DB02320,P01189,0
7180,DB07906,DB03006,0
7181,P04075,DB08672,0
7182,P03372,P06732,0
7183,DB07393,Q9UBX1,0
7184,DB07368,P31350,0
7185,DB02277,DB08765,0
7186,DB01184,DB00970,0
7187,DB03466,P07202,0
7188,DB07277,DB00252,0
7189,O95298,DB07360,0
7190,P27361,DB01766,0
7191,DB04860,P16499,0
7192,DB01444,DB04588,0
7193,DB04409,DB04794,0
7194,P22570,DB03984,0
7195,DB02854,DB07061,0
7196,Q9NWM0,DB00165,0
7197,Q9UBK8,DB03639,0
7198,DB07713,P10635,0
7199,DB02018,DB00367,0
7200,Q92953,DB00619,0
7201,DB00343,P13688,0
7202,Q9NYK1,DB03136,0
7203,DB00619,Q15031,0
7204,DB08678,P22303,0
7205,DB04933,DB08329,0
7206,DB07455,DB02499,0
7207,DB00007,DB02464,0
7208,DB06589,DB04736,0
7209,DB03330,DB07558,0
7210,P63027,DB07515,0
7211,DB00704,P48736,0
7212,P63027,DB03466,0
7213,DB03218,P10176,0
7214,P00451,P21283,0
7215,DB04074,DB04820,0
7216,DB08777,Q13630,0
7217,P28331,DB08643,0
7218,DB01105,DB08729,0
7219,P23528,Q13332,0
7220,DB04930,Q6UX15,0
7221,Q7Z406,DB07558,0
7222,DB01388,P08574,0
7223,DB00012,P04040,0
7224,DB01025,DB02165,0
7225,DB07912,DB00915,0
7226,DB05434,O75874,0
7227,DB04251,DB08906,0
7228,DB05443,DB02054,0
7229,DB01296,DB05210,0
7230,P30405,DB03636,0
7231,P04278,DB05793,0
7232,DB06708,DB00366,0
7233,P09172,DB03448,0
7234,Q16798,DB00166,0
7235,O14756,DB01745,0
7236,DB08531,DB02118,0
7237,P15428,DB07312,0
7238,Q9UM07,DB08617,0
7239,P22392,P62508,0
7240,DB00823,P28222,0
7241,DB00031,DB01763,0
7242,DB00953,DB00601,0
7243,DB05921,DB00310,0
7244,P35499,DB07030,0
7245,DB00719,Q04609,0
7246,DB03271,DB08348,0
7247,P24666,DB03977,0
7248,Q14500,P51511,0
7249,Q8IWU9,P49585,0
7250,Q86XF0,DB07912,0
7251,P31153,DB03749,0
7252,DB07319,P62745,0
7253,DB06837,Q16740,0
7254,DB02568,DB06865,0
7255,Q14003,DB08498,0
7256,P55210,DB03747,0
7257,DB02483,P23416,0
7258,O95299,DB07502,0
7259,DB04878,DB02354,0
7260,DB08056,DB09202,0
7261,P11142,DB06098,0
7262,DB01649,DB02131,0
7263,DB00875,DB02067,0
7264,DB07593,DB07920,0
7265,DB04654,P61927,0
7266,DB08764,DB04394,0
7267,O14792,DB02373,0
7268,DB00305,DB01562,0
7269,P14649,DB05168,0
7270,DB02285,DB08780,0
7271,DB03740,DB03844,0
7272,DB01340,Q03393,0
7273,DB05422,DB07520,0
7274,P53778,Q9Y3I0,0
7275,Q13224,Q07837,0
7276,DB00943,O60658,0
7277,DB00336,DB02391,0
7278,DB05507,DB03466,0
7279,Q9ULA0,P11511,0
7280,DB02636,DB00730,0
7281,DB07310,DB00746,0
7282,O00764,DB00200,0
7283,DB07643,Q9HAB3,0
7284,DB06800,DB03950,0
7285,DB02834,DB07374,0
7286,DB01136,DB08787,0
7287,P07225,P26358,0
7288,DB08020,DB02001,0
7289,P22392,DB08235,0
7290,DB03028,DB00960,0
7291,DB06992,P36544,0
7292,DB02656,P59768,0
7293,DB00187,P13584,0
7294,DB08557,O60939,0
7295,Q9Y2U5,DB08015,0
7296,DB01012,Q96F10,0
7297,DB02429,DB01420,0
7298,O60513,DB00372,0
7299,Q92930,P35498,0
7300,Q03013,DB06228,0
7301,P24394,DB01989,0
7302,DB00937,DB04400,0
7303,DB07179,DB02230,0
7304,DB04898,DB06894,0
7305,P29508,DB01028,0
7306,DB01750,DB06813,0
7307,P14543,DB05133,0
7308,DB04770,DB01177,0
7309,Q9Y2U5,DB05311,0
7310,DB00552,DB03006,0
7311,O60909,DB02509,0
7312,O00142,DB05142,0
7313,DB07883,P22310,0
7314,P14867,DB03796,0
7315,DB02539,DB06603,0
7316,P07919,DB08236,0
7317,Q86XF0,DB01370,0
7318,Q9BW91,DB09082,0
7319,P41240,Q03431,0
7320,DB00880,DB00019,0
7321,DB02994,DB02902,0
7322,Q96GD0,DB07852,0
7323,DB05197,P17516,0
7324,DB03980,P13584,0
7325,P11684,DB08555,0
7326,Q8WTS6,P49841,0
7327,Q08209,DB06317,0
7328,DB00797,DB05037,0
7329,DB07115,DB04795,0
7330,DB00152,P06576,0
7331,DB07626,P22830,0
7332,P41235,DB02936,0
7333,DB07579,DB01979,0
7334,DB04129,DB03955,0
7335,DB07011,P35503,0
7336,DB08349,DB00014,0
7337,DB08643,DB05190,0
7338,DB05494,DB06766,0
7339,DB01764,DB08846,0
7340,DB00557,DB04407,0
7341,Q9BXA5,DB00705,0
7342,DB04896,DB00652,0
7343,DB04372,O75874,0
7344,Q9UJS0,Q99497,0
7345,DB01053,DB01101,0
7346,DB05879,P13727,0
7347,DB00705,DB07648,0
7348,P30556,DB08137,0
7349,DB08070,DB00260,0
7350,DB08097,DB06168,0
7351,DB09065,DB00722,0
7352,DB02757,P16083,0
7353,DB05131,DB00949,0
7354,DB02710,DB04632,0
7355,DB01181,DB07444,0
7356,DB05688,DB06089,0
7357,DB00932,O60779,0
7358,P25929,Q8IWT1,0
7359,DB07595,Q08188,0
7360,DB00480,P23141,0
7361,P47989,DB07311,0
7362,Q14542,P39900,0
7363,P08123,P01589,0
7364,P07098,DB00726,0
7365,DB05297,DB04578,0
7366,DB08230,P0CG22,0
7367,DB05688,DB08602,0
7368,O60909,Q03013,0
7369,DB00853,DB01149,0
7370,DB07410,Q15596,0
7371,DB00978,DB01793,0
7372,DB01082,Q02218,0
7373,Q08426,DB00868,0
7374,P84098,DB06711,0
7375,Q16853,DB02728,0
7376,DB08186,DB01406,0
7377,DB08499,P29323,0
7378,P13995,DB05793,0
7379,DB00242,DB07336,0
7380,DB03024,P52961,0
7381,DB08292,P27707,0
7382,DB04669,DB03273,0
7383,Q9UP95,DB03802,0
7384,P03989,DB06684,0
7385,DB02779,P08865,0
7386,DB00829,DB00523,0
7387,P12081,DB09047,0
7388,Q13946,DB02643,0
7389,DB07731,P11766,0
7390,DB01236,P49354,0
7391,DB03317,DB08461,0
7392,DB07557,DB06042,0
7393,DB00401,DB06957,0
7394,DB07672,DB07596,0
7395,DB00087,DB04355,0
7396,DB02623,P20309,0
7397,DB00245,P09669,0
7398,DB00734,DB00198,0
7399,DB05229,P03905,0
7400,O75865,DB05446,0
7401,DB01992,O14788,0
7402,Q96GR2,DB01830,0
7403,DB03850,DB03802,0
7404,DB00945,DB01059,0
7405,O00141,Q9HAW7,0
7406,DB07889,DB02486,0
7407,DB08167,DB02352,0
7408,DB07889,DB01452,0
7409,Q6UWN8,DB00133,0
7410,DB03759,P13945,0
7411,DB02613,DB08903,0
7412,DB02648,DB09202,0
7413,DB08597,DB04825,0
7414,Q9UJT0,DB04798,0
7415,DB07636,DB07630,0
7416,DB02272,DB01958,0
7417,DB01009,O43451,0
7418,DB08400,O95881,0
7419,DB05481,DB08418,0
7420,DB03032,P19429,0
7421,DB00009,DB01161,0
7422,P00326,DB00356,0
7423,DB00985,DB03516,0
7424,Q02221,DB04059,0
7425,DB07046,P17787,0
7426,DB00301,DB05369,0
7427,DB03765,DB01842,0
7428,DB00491,Q9BZV2,0
7429,DB07739,P25786,0
7430,O14649,DB01439,0
7431,DB02887,Q9UHI7,0
7432,P25100,P48736,0
7433,DB08658,DB06870,0
7434,P18440,DB00929,0
7435,DB08777,DB00757,0
7436,P01892,DB06720,0
7437,DB04660,DB09080,0
7438,DB02848,DB03781,0
7439,DB02358,P01308,0
7440,P35270,DB07601,0
7441,DB08806,DB01901,0
7442,DB00376,DB05169,0
7443,Q9Y2I1,DB06335,0
7444,P30613,Q8TF76,0
7445,DB05304,P53667,0
7446,DB02834,P07947,0
7447,O15143,O43708,0
7448,DB01854,Q9UKG9,0
7449,DB07906,DB05116,0
7450,DB00170,Q8WYK2,0
7451,P41240,DB00812,0
7452,Q9Y296,Q8TCU5,0
7453,DB06833,DB00343,0
7454,DB04166,DB00368,0
7455,DB00861,DB04453,0
7456,DB03793,DB05361,0
7457,DB00457,DB00861,0
7458,DB07433,Q16790,0
7459,P06276,DB07186,0
7460,DB09272,DB06920,0
7461,DB04629,DB03403,0
7462,DB08051,DB06802,0
7463,P53597,DB02545,0
7464,DB07853,DB07342,0
7465,P68371,DB03924,0
7466,DB01026,DB01662,0
7467,DB05297,DB07321,0
7468,DB04074,DB01235,0
7469,DB08707,DB00698,0
7470,DB05213,DB07848,0
7471,P22888,P45844,0
7472,Q9H853,DB00601,0
7473,DB03213,DB06419,0
7474,DB07733,DB02076,0
7475,DB08801,DB01397,0
7476,DB03392,DB02211,0
7477,O43920,P10745,0
7478,DB00772,DB08176,0
7479,P15289,Q701N4,0
7480,DB07101,DB01591,0
7481,DB00604,DB07124,0
7482,Q07001,DB08532,0
7483,DB07719,DB04345,0
7484,DB00280,Q9Y2D1,0
7485,P50052,DB08632,0
7486,DB06204,DB07583,0
7487,O14561,DB00600,0
7488,DB04057,DB05266,0
7489,P15954,Q04759,0
7490,DB04531,DB00248,0
7491,DB08870,Q9UP95,0
7492,DB02555,DB07465,0
7493,P33260,DB08836,0
7494,DB04664,P14207,0
7495,DB02857,DB08139,0
7496,O94903,DB04395,0
7497,Q14654,P01583,0
7498,DB05171,Q9NXA8,0
7499,DB02709,DB03940,0
7500,Q9NZD2,DB08291,0
7501,P28329,DB04108,0
7502,P30291,DB08239,0
7503,DB08752,P07550,0
7504,O14756,DB06878,0
7505,Q9ULX7,DB04895,0
7506,Q14524,DB05299,0
7507,P22310,DB07453,0
7508,DB00542,DB07385,0
7509,DB00433,P31995,0
7510,DB07422,Q02338,0
7511,DB04253,DB00724,0
7512,DB07277,DB00992,0
7513,DB00700,DB00246,0
7514,P33316,DB07790,0
7515,P29275,Q15046,0
7516,P05451,DB05509,0
7517,DB01276,DB07954,0
7518,DB07433,DB04071,0
7519,O00264,DB07983,0
7520,O95299,Q9NPD5,0
7521,Q16719,P32320,0
7522,Q9UM73,DB07497,0
7523,DB02651,P54289,0
7524,DB03903,DB03483,0
7525,DB02988,DB01073,0
7526,Q9Y233,P48728,0
7527,DB06911,DB08382,0
7528,P53778,DB03451,0
7529,DB01977,DB00364,0
7530,DB07266,DB03307,0
7531,O14561,DB09018,0
7532,DB04768,DB01022,0
7533,O15403,P12104,0
7534,DB00824,DB07469,0
7535,DB06871,DB07556,0
7536,DB07716,P04049,0
7537,DB05867,DB04760,0
7538,DB05812,Q16478,0
7539,O76082,DB01261,0
7540,DB08774,P42892,0
7541,P28223,DB03759,0
7542,DB00272,P84077,0
7543,O95190,Q14914,0
7544,DB05332,DB01710,0
7545,DB08801,DB01588,0
7546,Q9HCS2,P06401,0
7547,DB04863,P07307,0
7548,DB08195,DB00972,0
7549,DB00237,DB01228,0
7550,DB00212,DB00731,0
7551,DB00342,DB01678,0
7552,P61158,P00709,0
7553,DB08004,Q9UN76,0
7554,P35243,DB00790,0
7555,DB08098,Q9H3N8,0
7556,DB04465,DB00017,0
7557,DB07056,Q92806,0
7558,DB00437,DB07101,0
7559,DB05094,DB00505,0
7560,DB08700,P16234,0
7561,DB00651,DB08811,0
7562,DB00819,Q06520,0
7563,DB00366,DB03187,0
7564,O95470,DB07388,0
7565,DB08400,DB07521,0
7566,DB01445,DB02299,0
7567,DB08763,DB05080,0
7568,DB04878,O75746,0
7569,DB02048,DB00644,0
7570,DB01086,DB05096,0
7571,P01877,DB08357,0
7572,DB07944,DB04793,0
7573,DB04859,DB04678,0
7574,DB05435,DB04557,0
7575,DB04521,DB07070,0
7576,DB00173,DB01134,0
7577,DB00185,DB00877,0
7578,DB00521,P20701,0
7579,O14717,DB00606,0
7580,DB08838,DB05202,0
7581,P41143,O94925,0
7582,DB08030,DB03396,0
7583,DB05463,P01859,0
7584,DB08910,DB08811,0
7585,DB04387,DB03217,0
7586,DB04673,DB02158,0
7587,P04424,DB03073,0
7588,P16860,DB08162,0
7589,DB03759,DB00550,0
7590,DB01018,DB01425,0
7591,DB04044,DB08406,0
7592,DB03600,DB00050,0
7593,P41180,DB08426,0
7594,DB00477,DB06684,0
7595,DB03980,P49789,0
7596,P10768,DB08783,0
7597,DB07683,DB03664,0
7598,DB05890,DB04566,0
7599,P27338,DB08464,0
7600,DB00625,P10696,0
7601,DB07949,DB02910,0
7602,P07237,DB05184,0
7603,DB06997,DB01240,0
7604,DB00896,DB01452,0
7605,DB02341,P14061,0
7606,P02585,Q13255,0
7607,P14920,DB07309,0
7608,DB04924,DB06678,0
7609,DB08927,DB04489,0
7610,O76082,Q01740,0
7611,DB05150,DB00642,0
7612,Q8N119,Q9UDX4,0
7613,P31937,DB00724,0
7614,P23280,P60880,0
7615,DB07000,DB00078,0
7616,DB05223,P51649,0
7617,DB02533,DB04612,0
7618,P02775,DB03326,0
7619,P36405,O00142,0
7620,DB04707,P56192,0
7621,DB04837,DB06999,0
7622,DB00493,DB08363,0
7623,DB05343,Q13093,0
7624,DB01877,DB03975,0
7625,DB02541,DB05369,0
7626,Q9HAW9,DB00761,0
7627,DB07956,DB00407,0
7628,DB02750,DB03370,0
7629,P35222,Q96HD9,0
7630,Q9Y3I0,DB01199,0
7631,DB05930,P54289,0
7632,P54646,O95864,0
7633,DB08673,P55072,0
7634,DB03709,DB03442,0
7635,DB04397,DB02261,0
7636,DB03628,P21283,0
7637,DB03337,DB00260,0
7638,P15289,P00326,0
7639,DB00002,DB01101,0
7640,Q86UW8,O75828,0
7641,DB03707,DB06147,0
7642,DB00184,Q9HBL8,0
7643,DB08166,P11926,0
7644,DB00495,DB03546,0
7645,DB00403,DB06880,0
7646,DB03114,DB00111,0
7647,P30291,DB07855,0
7648,DB00905,DB03575,0
7649,P98170,P78330,0
7650,DB08391,DB08466,0
7651,O95045,Q03403,0
7652,Q6WRI0,P08581,0
7653,O15145,P45983,0
7654,DB05459,DB08383,0
7655,DB00449,DB06908,0
7656,DB01392,Q9UGI6,0
7657,DB05443,Q8NER1,0
7658,P35219,DB08918,0
7659,DB08588,DB07340,0
7660,DB04832,Q9BZW2,0
7661,P15121,DB07312,0
7662,DB04709,P15391,0
7663,DB03382,DB07574,0
7664,DB04249,P19113,0
7665,DB05207,#Drug,0
7666,P68400,P04035,0
7667,DB00800,DB00123,0
7668,DB07835,DB06911,0
7669,P35228,DB03801,0
7670,DB02326,DB01772,0
7671,P08559,DB02197,0
7672,DB07380,P11473,0
7673,DB03484,DB02218,0
7674,P31153,DB05216,0
7675,DB03509,DB08930,0
7676,DB06877,DB01167,0
7677,DB05278,DB04454,0
7678,O15375,DB07480,0
7679,DB05314,DB06774,0
7680,P07766,DB01425,0
7681,DB03670,Q8TD30,0
7682,O60547,DB02796,0
7683,DB00576,P30531,0
7684,Q92930,DB05104,0
7685,P06132,DB02652,0
7686,P31513,DB08476,0
7687,DB08351,DB04723,0
7688,DB08044,DB07837,0
7689,P08912,DB02869,0
7690,DB03425,DB07172,0
7691,P22303,DB05771,0
7692,Q15788,DB08613,0
7693,DB04956,DB09038,0
7694,DB03191,DB02933,0
7695,P21912,DB07102,0
7696,DB03013,O14965,0
7697,DB08061,DB06979,0
7698,P24310,P34741,0
7699,Q9H239,DB03948,0
7700,P28070,DB08182,0
7701,Q6ZMR3,P09960,0
7702,P04731,DB07140,0
7703,Q9H853,P04083,0
7704,P43080,DB04703,0
7705,DB05494,DB02281,0
7706,DB07596,DB03124,0
7707,P31937,DB05080,0
7708,P49448,DB00974,0
7709,P22460,DB00944,0
7710,P41594,DB03677,0
7711,DB02869,Q14626,0
7712,DB00732,DB08078,0
7713,DB04685,Q9NPC2,0
7714,Q08426,DB05130,0
7715,DB05332,DB08693,0
7716,DB03884,DB05078,0
7717,P62993,DB00746,0
7718,DB04720,DB00496,0
7719,DB07027,DB00987,0
7720,DB01188,DB04648,0
7721,P45984,DB08309,0
7722,P00568,DB02420,0
7723,O95182,O75600,0
7724,DB04531,DB04852,0
7725,DB01220,P35228,0
7726,P10644,DB05134,0
7727,DB01156,P25705,0
7728,DB01087,DB04066,0
7729,DB02096,DB02376,0
7730,DB00477,DB04338,0
7731,Q13748,Q96HD9,0
7732,P34903,DB08273,0
7733,P31040,DB00545,0
7734,DB06927,O15067,0
7735,P02144,DB06911,0
7736,Q99497,DB00260,0
7737,DB08353,DB04556,0
7738,Q9NXE4,DB05455,0
7739,DB07739,DB02569,0
7740,Q08881,DB05442,0
7741,DB00056,P22694,0
7742,DB08764,P00338,0
7743,DB04472,DB07583,0
7744,Q9UHQ9,DB00028,0
7745,DB00530,DB00886,0
7746,DB03696,DB00983,0
7747,DB07010,DB00270,0
7748,DB08219,DB07905,0
7749,DB07489,DB04253,0
7750,DB01276,O75676,0
7751,Q03426,DB08244,0
7752,DB02360,P16234,0
7753,DB00839,DB07310,0
7754,DB05715,DB05155,0
7755,DB07329,Q92637,0
7756,P62714,DB02755,0
7757,Q92506,DB03747,0
7758,DB07995,DB07280,0
7759,DB01689,DB00032,0
7760,DB03026,O43739,0
7761,DB04276,P16234,0
7762,DB03929,Q96EM0,0
7763,DB01346,P04141,0
7764,DB07441,DB03326,0
7765,Q9UQL6,DB01375,0
7766,DB09046,DB00823,0
7767,O60779,DB00921,0
7768,DB08778,DB00184,0
7769,DB02142,O60701,0
7770,DB03484,DB00522,0
7771,DB00411,DB01180,0
7772,DB08082,DB06868,0
7773,DB01221,Q00534,0
7774,DB08734,DB07529,0
7775,DB02272,Q9Y285,0
7776,DB07074,DB01176,0
7777,P39023,DB01535,0
7778,P17900,P51671,0
7779,DB08000,P08519,0
7780,Q16539,P30838,0
7781,DB01165,DB08164,0
7782,DB05471,P25787,0
7783,DB01012,DB00974,0
7784,DB05786,DB00029,0
7785,DB00594,DB07622,0
7786,DB07802,DB03581,0
7787,DB05146,DB02860,0
7788,DB04672,DB06947,0
7789,DB01092,P16083,0
7790,DB07993,P03915,0
7791,DB03189,DB00686,0
7792,P08581,DB08651,0
7793,DB04377,DB08395,0
7794,DB00856,DB03214,0
7795,DB03725,DB02343,0
7796,DB04771,DB07322,0
7797,Q96C36,DB05408,0
7798,DB00894,DB04432,0
7799,DB02640,O60656,0
7800,DB02039,DB06228,0
7801,P08123,DB08878,0
