,Drug_ID,Protein_ID,label
12996,DB02081,DB08350,0
12997,DB04863,DB08424,0
12998,DB03471,P48051,0
12999,DB06834,DB07779,0
13000,DB02371,P04183,0
13001,DB00232,P59998,0
13002,DB03832,DB08484,0
13003,O15145,DB08779,0
13004,DB02684,DB07503,0
13005,O14561,DB00600,0
13006,P22557,DB07377,0
13007,Q00534,P48651,0
13008,DB07140,DB08248,0
13009,DB04395,DB00300,0
13010,P61160,Q5JVS0,0
13011,DB03365,DB07905,0
13012,P62937,P53597,0
13013,DB00487,DB09272,0
13014,DB07133,DB02979,0
13015,DB07624,DB09051,0
13016,DB04509,DB00722,0
13017,DB05227,Q9H8P0,0
13018,P36507,P18507,0
13019,DB07597,O94766,0
13020,DB01712,DB05752,0
13021,Q07001,P43004,0
13022,DB01863,O14964,0
13023,DB08391,P35241,0
13024,DB02715,DB04851,0
13025,DB00129,DB04615,0
13026,O76082,DB01261,0
13027,Q96RJ0,Q6TME4,0
13028,DB06964,P40616,0
13029,Q07837,DB00111,0
13030,DB00722,DB01791,0
13031,DB09045,P10415,0
13032,DB08565,DB06688,0
13033,O95470,DB03835,0
13034,Q86UW8,DB01535,0
13035,P20645,DB05386,0
13036,Q9NY47,DB02930,0
13037,O15511,DB05200,0
13038,DB07711,DB07359,0
13039,DB04549,DB00701,0
13040,DB00194,DB05314,0
13041,P41595,DB07854,0
13042,P36897,DB00611,0
13043,P30085,P46059,0
13044,DB07502,P10153,0
13045,DB03150,Q12879,0
13046,DB05793,DB08768,0
13047,DB01205,P98194,0
13048,DB00218,O43497,0
13049,Q04760,DB09052,0
13050,DB02547,DB08149,0
13051,DB05578,DB01109,0
13052,DB04783,DB03706,0
13053,P21918,DB08025,0
13054,DB08262,DB01241,0
13055,P47869,DB03984,0
13056,DB04417,DB08222,0
13057,Q16873,DB04645,0
13058,Q9NWT6,DB03240,0
13059,DB07587,DB05630,0
13060,DB01820,P35247,0
13061,O15145,DB00998,0
13062,P02585,DB09570,0
13063,P49773,DB01002,0
13064,DB04707,DB00318,0
13065,DB05223,P51649,0
13066,DB07237,P10635,0
13067,P25092,DB03899,0
13068,Q9UDX3,O75715,0
13069,DB00822,P20309,0
13070,P32322,DB00104,0
13071,DB08597,DB04953,0
13072,DB06865,Q7L5Y9,0
13073,DB03279,DB01143,0
13074,Q9UBK8,P18089,0
13075,DB01161,DB06720,0
13076,DB05255,DB07067,0
13077,DB08358,DB00400,0
13078,DB02569,Q92993,0
13079,DB00365,P52569,0
13080,DB06201,DB03370,0
13081,DB07660,DB08271,0
13082,DB02185,DB08153,0
13083,O14880,DB03573,0
13084,DB03507,DB01156,0
13085,DB04648,Q16613,0
13086,DB05197,P06132,0
13087,P50225,DB02115,0
13088,Q6TGC4,DB02169,0
13089,DB01086,DB05096,0
13090,P28066,DB02712,0
13091,DB07809,DB07333,0
13092,DB04845,DB00338,0
13093,DB07382,DB01010,0
13094,DB07788,DB05816,0
13095,P55017,DB03976,0
13096,P51787,DB07280,0
13097,P30405,Q86SZ2,0
13098,Q05940,DB00779,0
13099,DB08162,O95749,0
13100,DB00882,Q9BVA1,0
13101,DB08241,DB06694,0
13102,DB04003,DB00030,0
13103,Q92930,DB05104,0
13104,DB01445,DB02299,0
13105,P21673,O43193,0
13106,Q16348,DB01705,0
13107,P26639,DB03179,0
13108,DB07107,DB03256,0
13109,DB01347,DB08082,0
13110,DB00036,DB05223,0
13111,Q9ULC6,DB02845,0
13112,DB00295,DB08224,0
13113,DB03864,DB00472,0
13114,P14625,DB04351,0
13115,DB00862,DB00619,0
13116,DB05849,DB06732,0
13117,DB02508,DB08911,0
13118,DB07787,P55157,0
13119,P43116,P15509,0
13120,DB00227,DB01908,0
13121,O75762,DB01623,0
13122,DB07112,P16870,0
13123,P32119,P60981,0
13124,P07204,Q92569,0
13125,DB05036,DB05291,0
13126,P51606,DB07051,0
13127,DB01237,DB02550,0
13128,DB06285,Q14289,0
13129,DB00242,DB02644,0
13130,P24310,DB01870,0
13131,DB05149,DB08462,0
13132,DB05921,P00414,0
13133,DB02018,O60701,0
13134,DB05892,DB04593,0
13135,DB02671,DB01341,0
13136,DB08164,DB00392,0
13137,DB00896,DB07179,0
13138,DB07172,DB00019,0
13139,DB06650,P78368,0
13140,DB00107,DB04278,0
13141,DB00821,Q9HD40,0
13142,DB07342,P55157,0
13143,P28702,DB01752,0
13144,DB01203,DB04652,0
13145,DB04938,DB03693,0
13146,DB00908,Q9UHA3,0
13147,DB07115,DB08893,0
13148,DB00491,DB08137,0
13149,DB07479,DB03696,0
13150,DB00946,DB02067,0
13151,DB05915,DB00216,0
13152,Q16698,P05089,0
13153,P32754,DB05478,0
13154,P20061,DB08522,0
13155,DB07006,P30793,0
13156,DB09037,DB00111,0
13157,DB08765,DB02676,0
13158,DB01594,DB00700,0
13159,DB07329,P35354,0
13160,DB00063,O60911,0
13161,DB05304,DB00005,0
13162,DB06959,DB03225,0
13163,DB01029,DB02479,0
13164,DB09037,P16410,0
13165,P33260,DB08836,0
13166,DB04311,P10721,0
13167,DB04447,DB00936,0
13168,Q9NSA0,P31949,0
13169,P11684,Q9BUF5,0
13170,DB07115,DB04795,0
13171,DB07529,DB06101,0
13172,DB01708,DB04066,0
13173,DB01393,DB00899,0
13174,DB04606,DB05451,0
13175,DB01006,DB00800,0
13176,DB04854,DB03331,0
13177,DB08609,DB00215,0
13178,DB07524,DB04585,0
13179,P05981,DB04933,0
13180,P45877,DB03951,0
13181,DB07317,DB01144,0
13182,DB04195,P23368,0
13183,DB06262,Q06187,0
13184,DB01834,DB02740,0
13185,DB03311,Q9H936,0
13186,P07333,DB07974,0
13187,DB02080,DB00889,0
13188,DB07531,DB00773,0
13189,P11245,Q9H3N8,0
13190,DB06987,DB01069,0
13191,DB02834,DB07374,0
13192,DB04839,DB04774,0
13193,P08913,DB03623,0
13194,DB09048,DB02388,0
13195,P09669,P35398,0
13196,DB02671,DB01176,0
13197,DB03337,DB00260,0
13198,DB08300,Q96C86,0
13199,DB04973,P47869,0
13200,DB06831,DB00190,0
13201,DB04549,DB01791,0
13202,DB07015,DB02007,0
13203,P52333,DB01396,0
13204,P07858,DB00122,0
13205,O15379,DB00610,0
13206,DB00259,Q8TCD5,0
13207,DB07550,DB00973,0
13208,P18545,DB07975,0
13209,DB02611,DB08008,0
13210,Q9UN19,P03951,0
13211,Q96T66,DB02402,0
13212,DB08443,O15382,0
13213,DB07947,Q96SL4,0
13214,DB01009,DB00694,0
13215,DB06941,DB06366,0
13216,DB04801,Q9Y259,0
13217,DB00956,DB08249,0
13218,DB07514,DB06693,0
13219,Q96KG9,DB04207,0
13220,DB03181,DB07016,0
13221,DB08755,DB01141,0
13222,P41594,DB03677,0
13223,DB08175,DB06101,0
13224,DB08933,DB08809,0
13225,Q13258,DB07446,0
13226,DB08378,DB01908,0
13227,DB03703,DB08052,0
13228,P18850,Q5JTZ9,0
13229,Q96CD2,DB08128,0
13230,DB00445,DB04925,0
13231,Q8NE62,DB01181,0
13232,P55210,DB03747,0
13233,DB03832,DB00547,0
13234,DB05351,DB00315,0
13235,DB06853,DB04590,0
13236,DB04468,DB03393,0
13237,Q13426,P35398,0
13238,DB08078,Q14330,0
13239,DB05125,P28074,0
13240,DB01685,Q16322,0
13241,P00750,DB03124,0
13242,DB00672,Q96LB9,0
13243,DB07189,P61587,0
13244,P00742,DB02143,0
13245,P10600,DB00835,0
13246,DB01041,DB07909,0
13247,DB08009,DB00751,0
13248,DB01454,P0CG29,0
13249,DB08490,DB03510,0
13250,DB07589,DB00167,0
13251,DB07024,DB00818,0
13252,O95932,DB07005,0
13253,DB03606,DB01101,0
13254,DB01180,DB01359,0
13255,DB02869,DB08807,0
13256,DB06994,DB00268,0
13257,DB06888,DB07829,0
13258,DB07550,DB00884,0
13259,Q9Y5K3,DB04890,0
13260,DB07128,Q00796,0
13261,DB06684,DB04355,0
13262,DB03192,P18847,0
13263,P17658,DB07812,0
13264,P34913,Q07817,0
13265,DB06288,P15559,0
13266,Q9UM07,P27816,0
13267,DB02181,DB07232,0
13268,DB00652,DB00145,0
13269,P48066,DB07555,0
13270,P11245,DB00992,0
13271,DB01070,DB05897,0
13272,DB00924,DB08214,0
13273,Q7L5Y9,O14763,0
13274,DB05259,DB04218,0
13275,DB00477,DB02679,0
13276,DB04721,P29466,0
13277,DB04141,DB07783,0
13278,P47898,DB00833,0
13279,DB07740,DB00548,0
13280,DB06213,DB05217,0
13281,P53778,DB03233,0
13282,DB00185,DB00877,0
13283,O14792,Q99735,0
13284,DB01834,DB08169,0
13285,P05113,DB04272,0
13286,DB07457,DB09069,0
13287,DB01748,DB03680,0
13288,P31949,DB08932,0
13289,DB06861,P34913,0
13290,P17752,DB04817,0
13291,DB05073,DB05854,0
13292,P49137,DB00584,0
13293,DB01255,Q9NRE1,0
13294,Q05940,DB01827,0
13295,P18825,DB02467,0
13296,DB06273,DB08057,0
13297,DB04416,DB04368,0
13298,P01374,DB00981,0
13299,A8MPY1,DB00429,0
13300,Q86YB8,DB03221,0
13301,DB08006,P17735,0
13302,DB02348,P23975,0
13303,DB07711,Q15119,0
13304,P50579,O75676,0
13305,DB00139,DB03585,0
13306,P14207,DB07130,0
13307,P02763,P12104,0
13308,DB08572,Q99624,0
13309,P10275,Q04844,0
13310,P78559,DB08395,0
13311,DB02589,DB00585,0
13312,DB08789,DB06775,0
13313,DB08354,DB00550,0
13314,DB07284,DB08729,0
13315,DB01204,DB04307,0
13316,DB03392,O76082,0
13317,Q9HAW8,DB00861,0
13318,P00749,DB01195,0
13319,DB02069,DB02779,0
13320,DB07433,DB04071,0
13321,DB07807,DB02485,0
13322,DB00436,DB04930,0
13323,DB00932,DB06853,0
13324,Q03403,P06400,0
13325,P00338,DB04144,0
13326,DB04867,DB04575,0
13327,DB06098,P13688,0
13328,P36021,P19801,0
13329,DB00712,Q9BUF5,0
13330,DB01958,DB02762,0
13331,Q13332,Q09470,0
13332,DB07221,DB01842,0
13333,DB05042,P22459,0
13334,DB03708,P07225,0
13335,DB00457,DB00861,0
13336,DB03683,P35368,0
13337,P03372,DB01058,0
13338,DB07202,DB08899,0
13339,DB03417,DB04407,0
13340,DB08218,DB07435,0
13341,P49585,P31749,0
13342,DB02800,O00555,0
13343,Q8TCD5,P11766,0
13344,P61313,DB00578,0
13345,P19793,DB00799,0
13346,DB01675,Q01581,0
13347,DB07344,Q9UHI7,0
13348,DB03531,DB01711,0
13349,DB00142,DB00694,0
13350,DB02498,P21917,0
13351,P84098,DB07068,0
13352,DB03083,DB08553,0
13353,DB04043,Q16850,0
13354,DB04510,P15151,0
13355,DB07059,DB07755,0
13356,P27169,Q9Y666,0
13357,DB07792,Q96I15,0
13358,P35080,DB02623,0
13359,DB08392,DB06967,0
13360,DB01357,DB02465,0
13361,DB04959,DB07126,0
13362,DB01835,DB00656,0
13363,DB00666,DB00017,0
13364,DB00064,DB08180,0
13365,DB07210,Q04828,0
13366,Q9NZ42,DB05215,0
13367,DB02211,DB07303,0
13368,Q7Z4J2,DB07602,0
13369,P63151,DB04739,0
13370,DB02889,P45452,0
13371,DB04869,DB08299,0
13372,Q08881,DB03126,0
13373,DB01057,DB07259,0
13374,DB02044,DB04250,0
13375,DB07660,DB08402,0
13376,DB03128,DB07113,0
13377,DB01597,DB08885,0
13378,DB00118,DB09292,0
13379,DB03268,DB06714,0
13380,DB00571,DB02840,0
13381,DB07329,Q92637,0
13382,DB06714,DB00611,0
13383,DB00624,DB07450,0
13384,DB02733,P10721,0
13385,DB06856,P27797,0
13386,O43526,P13688,0
13387,DB06803,DB00022,0
13388,DB01876,DB05029,0
13389,DB06987,DB05358,0
13390,DB00838,DB02287,0
13391,DB02726,DB01791,0
13392,DB01762,P49221,0
13393,P99999,DB03673,0
13394,DB04470,DB03072,0
13395,DB01110,DB04513,0
13396,DB08873,DB04187,0
13397,DB00151,DB04066,0
13398,DB00481,DB01241,0
13399,DB07350,DB04464,0
13400,DB06986,DB00272,0
13401,DB00829,DB00523,0
13402,P14649,DB05168,0
13403,DB03128,DB00562,0
13404,DB05155,DB07396,0
13405,Q86XF0,P35626,0
13406,DB02825,Q15738,0
13407,P0CG47,DB01342,0
13408,DB03132,DB07122,0
13409,DB01977,P06126,0
13410,DB05057,P36873,0
13411,Q9H2G2,DB03125,0
13412,DB05812,DB00223,0
13413,DB06757,Q9P289,0
13414,DB00416,DB02701,0
13415,P15121,P51570,0
13416,DB01156,DB08099,0
13417,DB07592,DB01619,0
13418,P01023,P41146,0
13419,DB07088,DB02508,0
13420,DB00917,DB00702,0
13421,DB05332,DB08259,0
13422,DB01165,DB07852,0
13423,P16860,DB08162,0
13424,DB07156,DB03978,0
13425,DB04068,P14854,0
13426,P42262,DB08370,0
13427,DB08808,DB08709,0
13428,P09104,P35790,0
13429,DB02398,DB08488,0
13430,DB08808,DB03703,0
13431,DB02745,DB04108,0
13432,DB00141,P22557,0
13433,DB00015,DB08891,0
13434,DB08822,DB02404,0
13435,DB06963,DB09047,0
13436,P15336,Q92934,0
13437,DB08696,P10827,0
13438,DB05422,DB07520,0
13439,DB05039,DB07513,0
13440,DB09052,DB04845,0
13441,DB03332,DB00226,0
13442,DB07205,DB08224,0
13443,DB01063,DB07956,0
13444,DB01630,DB05215,0
13445,DB04769,DB07486,0
13446,DB02754,DB09037,0
13447,DB01559,DB00737,0
13448,DB01366,DB04669,0
13449,DB00657,DB01098,0
13450,DB03850,P08729,0
13451,DB00278,DB01087,0
13452,DB05194,P07307,0
13453,DB08492,DB04648,0
13454,DB00495,O43252,0
13455,O60664,P29034,0
13456,O75493,DB03760,0
13457,DB08242,DB00216,0
13458,P09960,DB08697,0
13459,DB04872,O43272,0
13460,P22888,P23368,0
13461,P48163,DB02589,0
13462,DB01271,P53609,0
13463,P13929,DB01032,0
13464,DB04958,P20309,0
13465,DB07604,DB03013,0
13466,DB04295,DB01625,0
13467,DB00628,DB06953,0
13468,DB00500,P00352,0
13469,Q99798,DB03602,0
13470,DB03782,DB08125,0
13471,Q92569,DB06693,0
13472,DB06757,DB02594,0
13473,Q9H306,P34913,0
13474,DB02573,DB03747,0
13475,P04156,Q460N3,0
13476,DB03893,DB01102,0
13477,P22888,Q9NWM0,0
13478,DB02261,O95831,0
13479,P00740,DB04163,0
13480,P29803,DB01745,0
13481,DB08166,P11926,0
13482,DB00250,P60880,0
13483,DB03958,P05091,0
13484,O15270,DB02236,0
13485,P16519,Q8TD30,0
13486,DB04270,DB00532,0
13487,P21926,Q9Y5Y9,0
13488,Q9Y271,P0C0L4,0
13489,P31040,DB01320,0
13490,DB07000,Q01118,0
13491,DB08047,Q15788,0
13492,DB08597,DB05484,0
13493,DB03904,DB01327,0
13494,DB02396,DB03253,0
13495,DB08285,DB06684,0
13496,Q02880,DB07747,0
13497,Q9UJ70,P63208,0
13498,DB03444,DB07216,0
13499,DB03109,O14841,0
13500,P17050,DB01384,0
13501,DB00448,DB04066,0
13502,O15375,DB07480,0
13503,DB02079,DB03093,0
13504,P21589,DB03317,0
13505,DB07489,P05121,0
13506,P43115,DB07341,0
13507,P28331,DB00925,0
13508,DB08167,DB02352,0
13509,DB08396,P62491,0
13510,DB00065,DB05235,0
13511,P27695,O60939,0
13512,O60674,P55072,0
13513,Q6P093,DB00567,0
13514,P35625,DB06663,0
13515,DB08140,DB02338,0
13516,DB01029,DB02016,0
13517,P22460,O95838,0
13518,P15104,DB01811,0
13519,DB08219,DB02296,0
13520,DB09076,DB08126,0
13521,DB04365,DB06916,0
13522,DB08385,DB02347,0
13523,DB02189,DB07875,0
13524,DB06891,DB05848,0
13525,DB03087,DB02831,0
13526,DB00956,DB07493,0
13527,DB02556,DB08437,0
13528,Q9Y646,DB03338,0
13529,P16471,DB06867,0
13530,Q9HAW9,DB00761,0
13531,DB01263,DB04525,0
13532,P04075,DB02402,0
13533,DB08068,DB00105,0
13534,P42081,DB00992,0
13535,DB08609,DB02108,0
13536,P51970,DB01953,0
13537,DB04369,Q9NY47,0
13538,DB00158,P03923,0
13539,DB01184,DB00970,0
13540,DB05304,P42345,0
13541,DB01761,P78527,0
13542,DB01562,DB04857,0
13543,P04745,Q9Y2D0,0
13544,Q15125,P06401,0
13545,DB03953,Q96AZ6,0
13546,DB06841,DB00783,0
13547,P04839,DB04368,0
13548,DB00690,DB07453,0
13549,P24557,P01009,0
13550,Q9UNQ0,DB01125,0
13551,DB03016,DB07933,0
13552,DB07363,DB01241,0
13553,Q9NNW7,DB00015,0
13554,DB00500,P51648,0
13555,DB01276,DB08549,0
13556,DB08202,DB00156,0
13557,DB07950,DB01210,0
13558,DB05403,DB00937,0
13559,Q99259,DB00615,0
13560,DB03382,DB07574,0
13561,DB04818,DB00697,0
13562,DB01983,DB07895,0
13563,DB04327,Q8IVL5,0
13564,DB03288,DB08773,0
13565,DB04523,DB00799,0
13566,P62917,P26010,0
13567,DB06980,DB06480,0
13568,DB00523,DB04376,0
13569,DB07786,DB00498,0
13570,DB03417,Q9H6Z9,0
13571,DB08180,DB00199,0
13572,DB01805,DB08330,0
13573,DB04297,O43613,0
13574,DB01092,P16083,0
13575,P62937,DB00374,0
13576,DB07335,DB00797,0
13577,DB06274,P22694,0
13578,P54855,DB07428,0
13579,DB07226,Q9HCP0,0
13580,DB00343,P13688,0
13581,DB01276,DB01370,0
13582,P36405,O00142,0
13583,DB03286,DB02258,0
13584,Q9H239,DB03948,0
13585,P11168,DB03483,0
13586,DB01496,DB07255,0
13587,DB03903,DB03602,0
13588,DB02323,P07737,0
13589,DB06201,P08842,0
13590,O95865,DB02250,0
13591,DB04089,Q92876,0
13592,DB08362,DB01418,0
13593,DB08697,DB06678,0
13594,DB07253,DB00397,0
13595,DB08914,DB04563,0
13596,DB07947,DB00682,0
13597,Q9NWM0,DB03632,0
13598,DB02860,DB02548,0
13599,DB04288,DB08232,0
13600,DB08400,DB03865,0
13601,DB00491,DB04071,0
13602,P08758,DB01463,0
13603,DB07642,DB02621,0
13604,DB01698,DB06372,0
13605,DB07567,DB02481,0
13606,O75600,DB05065,0
13607,DB00916,DB03639,0
13608,DB07154,DB02597,0
13609,P10912,Q8TCC7,0
13610,DB01354,Q9NYK1,0
13611,DB04069,DB07979,0
13612,DB00939,DB07181,0
13613,DB02917,DB08341,0
13614,DB04790,DB05369,0
13615,DB03957,DB01239,0
13616,DB06944,P41252,0
13617,DB07346,DB07979,0
13618,DB00250,Q92876,0
13619,DB01144,DB02436,0
13620,DB02508,DB02197,0
13621,DB03155,DB05206,0
13622,DB04101,DB07555,0
13623,P16109,DB01003,0
13624,P13674,P07359,0
13625,DB01010,Q9NSA2,0
13626,DB07460,DB00731,0
13627,DB00737,P61769,0
13628,DB08065,P04275,0
13629,Q9NXE4,Q14749,0
13630,DB07237,DB00512,0
13631,P43119,DB07034,0
13632,DB00425,DB02692,0
13633,DB08056,DB09202,0
13634,DB01166,DB07835,0
13635,P35557,Q9ULC6,0
13636,DB04593,DB00635,0
13637,DB03595,Q07699,0
13638,O60942,DB04327,0
13639,DB03130,DB05777,0
13640,DB03088,DB00663,0
13641,Q13564,DB08441,0
13642,DB06990,Q07954,0
13643,DB04816,DB06841,0
13644,P61587,DB00897,0
13645,DB01271,DB00699,0
13646,DB01143,DB04368,0
13647,DB01069,DB00283,0
13648,DB02547,DB03354,0
13649,Q9BZV2,DB07453,0
13650,P00414,DB08651,0
13651,Q9UJS0,Q99497,0
13652,DB08755,P09960,0
13653,DB05472,DB03294,0
13654,P30613,Q8TF76,0
13655,DB02866,DB00449,0
13656,P05787,DB06719,0
13657,P31644,P53004,0
13658,DB03405,DB00687,0
13659,DB04974,DB03023,0
13660,DB07132,DB02315,0
13661,P43405,DB07539,0
13662,O95237,Q96NR8,0
13663,DB00237,DB01228,0
13664,P18440,DB00289,0
13665,DB04473,DB02108,0
13666,DB02696,DB07002,0
13667,DB05064,DB02108,0
13668,DB04246,DB03864,0
13669,P30044,DB00847,0
13670,P24347,DB01303,0
13671,DB07069,DB04917,0
13672,DB03932,DB07875,0
13673,DB08742,DB05202,0
13674,DB00836,P49327,0
13675,DB05004,P51649,0
13676,Q8TCU5,DB06800,0
13677,DB07260,P08588,0
13678,DB06927,DB02196,0
13679,DB04493,DB08895,0
13680,DB01104,DB05521,0
13681,Q13557,P07307,0
13682,P15538,DB07461,0
13683,DB08004,Q9UN76,0
13684,DB00185,Q92887,0
13685,DB02482,DB01852,0
13686,Q07869,DB00165,0
13687,DB06986,DB07929,0
13688,DB09302,P48544,0
13689,DB00913,DB05361,0
13690,P11926,DB03865,0
13691,Q02218,DB08221,0
13692,DB03186,P08514,0
13693,DB02542,P08243,0
13694,DB04884,DB07583,0
13695,DB08896,DB06150,0
13696,DB07807,Q9H2G2,0
13697,DB08020,Q9HBH1,0
13698,DB07558,DB07325,0
13699,DB08055,DB02395,0
13700,P09455,DB05804,0
13701,P06280,DB02918,0
13702,DB08356,P48039,0
13703,DB08326,P05062,0
13704,O14792,DB02373,0
13705,DB03822,DB02635,0
13706,O15269,DB02402,0
13707,DB08361,Q9UN76,0
13708,Q96C24,DB06999,0
13709,DB02105,Q9Y5K3,0
13710,DB00855,DB07117,0
13711,DB07846,DB01349,0
13712,Q16099,Q9BWD1,0
13713,DB04253,DB07830,0
13714,Q15080,DB00448,0
13715,DB07378,DB07079,0
13716,P12532,DB07303,0
13717,DB02239,DB08691,0
13718,DB02925,P33261,0
13719,DB09083,DB03153,0
13720,DB07975,DB00604,0
13721,DB08080,DB04683,0
13722,DB08764,DB04852,0
13723,P21589,DB03451,0
13724,DB00861,DB04453,0
13725,P32418,DB08355,0
13726,DB08484,DB00208,0
13727,DB07314,DB00415,0
13728,DB05879,DB06916,0
13729,DB00187,P13584,0
13730,P09958,Q01959,0
13731,DB00669,Q9Y691,0
13732,P53778,Q9Y3I0,0
13733,DB06958,DB00045,0
13734,Q16539,DB04434,0
13735,Q15078,P36897,0
13736,P22001,DB04307,0
13737,P43405,DB01241,0
13738,DB05062,P27169,0
13739,DB03793,DB05361,0
13740,DB00445,DB00346,0
13741,DB07494,Q9UKG9,0
13742,DB00278,DB07574,0
13743,DB08064,DB05177,0
13744,DB03337,P43490,0
13745,DB07626,Q9NWZ3,0
13746,Q96C36,P17544,0
13747,O60603,DB08584,0
13748,Q13526,P09488,0
13749,DB08577,DB07389,0
13750,DB07142,DB01929,0
13751,DB09330,DB07522,0
13752,DB01863,DB06016,0
13753,P08123,DB06267,0
13754,DB04925,P36507,0
13755,P63000,DB02131,0
13756,DB01588,DB07022,0
13757,DB08167,DB08397,0
13758,DB00487,Q00796,0
13759,DB05036,P05113,0
13760,DB04216,DB01320,0
13761,DB00716,DB08235,0
13762,DB01168,DB02518,0
13763,DB00440,DB04307,0
13764,DB07579,DB01979,0
13765,DB05150,DB00642,0
13766,DB05662,P35367,0
13767,P61626,DB01444,0
13768,DB01761,DB01059,0
13769,Q9H015,DB07234,0
13770,DB02834,DB02986,0
13771,P04141,DB08333,0
13772,DB02789,DB03310,0
13773,DB05034,DB02216,0
13774,DB07617,Q9H244,0
13775,DB05203,DB01393,0
13776,DB00105,DB06101,0
13777,DB03468,Q9UKG9,0
13778,DB03606,O95831,0
13779,P09172,DB08157,0
13780,P41594,DB07720,0
13781,DB01012,DB02481,0
13782,Q86XF0,DB08896,0
13783,Q9UQF2,DB07899,0
13784,Q12866,DB05366,0
13785,DB03934,Q8WYK2,0
13786,DB03425,DB07172,0
13787,P06401,DB08093,0
13788,DB01576,DB03752,0
13789,DB00975,DB00147,0
13790,DB08601,DB05305,0
13791,P11684,DB07872,0
13792,DB04142,P16870,0
13793,DB08779,DB02728,0
13794,DB01873,DB08152,0
13795,DB03937,P14868,0
13796,Q9NUV7,DB03959,0
13797,DB07234,P24298,0
13798,Q9UBK8,DB04818,0
13799,DB05386,DB03600,0
13800,P02452,DB04065,0
13801,DB01233,DB01211,0
13802,P02775,P46459,0
13803,DB04509,DB03494,0
13804,DB02910,Q92876,0
13805,DB02919,DB04454,0
13806,DB08503,DB07010,0
13807,DB06823,DB05049,0
13808,P51812,DB00603,0
13809,DB05299,DB03006,0
13810,DB06986,P05186,0
13811,DB00964,Q86VU5,0
13812,DB00847,P22894,0
13813,DB01403,DB00459,0
13814,DB06941,P19320,0
13815,DB04789,DB05490,0
13816,DB05460,DB04008,0
13817,DB02731,Q8WWQ8,0
13818,DB08046,DB00112,0
13819,DB01002,DB08811,0
13820,DB08441,DB07393,0
13821,DB08864,DB04852,0
13822,P49189,DB02563,0
13823,DB05041,DB00293,0
13824,P43007,DB05116,0
13825,P35568,DB01646,0
13826,Q8NBP7,P09086,0
13827,DB03434,DB07737,0
13828,Q9UHI5,DB01561,0
13829,DB00197,P55055,0
13830,Q7RTV2,P11498,0
13831,DB00961,P07585,0
13832,DB07469,DB05366,0
13833,DB00690,P04839,0
13834,DB04622,DB05039,0
13835,DB07024,P13611,0
13836,Q96BI3,Q6NUS8,0
13837,DB00666,DB01168,0
13838,DB03026,O15427,0
13839,P50052,DB02353,0
13840,DB02181,DB02877,0
13841,DB04793,DB01667,0
13842,DB00708,DB00519,0
13843,DB02335,Q13621,0
13844,DB08529,DB07263,0
13845,DB00040,DB00123,0
13846,P08174,P01133,0
13847,P16455,DB05191,0
13848,DB07789,DB07856,0
13849,DB08166,O95169,0
13850,DB08058,DB08617,0
13851,DB06971,P01112,0
13852,DB05198,Q8TCC7,0
13853,DB07230,DB01409,0
13854,Q15166,Q02224,0
13855,DB03637,DB04562,0
13856,P0C0L4,DB07708,0
13857,DB01127,DB02877,0
13858,O95299,Q9NPD5,0
13859,P47871,DB04527,0
13860,P22748,DB04522,0
13861,DB07708,DB08798,0
13862,DB02189,DB00972,0
13863,DB03032,P19429,0
13864,DB01623,DB01400,0
13865,P45877,P08709,0
13866,DB07072,Q86US8,0
13867,DB03336,DB06691,0
13868,P61313,DB03722,0
13869,DB03486,DB04454,0
13870,P40306,DB08418,0
13871,DB02714,DB00254,0
13872,DB08752,P07550,0
13873,P32119,DB01977,0
13874,DB02628,P10153,0
13875,DB05458,DB02835,0
13876,P05129,DB04845,0
13877,DB04786,DB04389,0
13878,Q16774,DB03443,0
13879,Q9UNQ0,P02763,0
13880,DB02860,DB07470,0
13881,DB00441,DB01647,0
13882,DB02915,P35348,0
13883,DB04664,P14207,0
13884,DB00254,DB07857,0
13885,DB04442,DB00436,0
13886,P19623,DB05246,0
13887,DB04685,DB02984,0
13888,P18505,DB08059,0
13889,DB03495,P01859,0
13890,DB08147,DB00384,0
13891,DB01168,DB00850,0
13892,DB07198,DB01182,0
13893,DB03841,DB06684,0
13894,DB03633,Q9UNN8,0
13895,DB00333,DB07613,0
13896,P11245,DB04759,0
13897,P20813,DB06940,0
13898,DB00730,P53004,0
13899,DB02735,DB05258,0
13900,DB08195,DB00972,0
13901,DB09035,DB02820,0
13902,DB00172,DB00105,0
13903,P00748,Q07973,0
13904,DB04418,DB07665,0
13905,DB08453,O95838,0
13906,DB07269,P42357,0
13907,DB00035,DB00248,0
13908,DB02207,DB05366,0
13909,DB04204,P53609,0
13910,DB07095,DB07710,0
13911,DB08136,DB00622,0
13912,Q6IA69,DB07050,0
13913,DB05796,DB01104,0
13914,DB01024,P11509,0
13915,DB07522,DB04301,0
13916,P13727,P01133,0
13917,Q13126,DB07261,0
13918,DB04894,DB00347,0
13919,P09210,DB04253,0
13920,DB03013,O14965,0
13921,DB00933,DB07022,0
13922,DB04770,DB01597,0
13923,DB07009,DB00691,0
13924,DB02068,O60678,0
13925,DB00115,Q96F10,0
13926,P11766,DB03396,0
13927,DB01232,DB03225,0
13928,DB00108,P53350,0
13929,P0DMS8,DB03176,0
13930,Q7RTV2,P42892,0
13931,DB04878,O75746,0
13932,DB08055,P10696,0
