Drug_ID,Protein_ID,label
Q96NX5,DB07345,0
DB00946,DB02067,0
DB00928,DB06972,0
DB00587,DB02407,0
DB03419,DB08210,0
DB01162,Q9BW92,0
Q01118,DB08250,0
DB04142,P16870,0
DB00040,DB00123,0
DB01084,DB06714,0
DB01649,DB02131,0
DB00294,DB07486,0
DB07931,DB05069,0
DB02515,DB04858,0
DB01820,DB06979,0
DB08484,DB05080,0
DB06820,DB04881,0
DB01082,P13688,0
DB05022,DB01345,0
DB06650,P78368,0
DB00949,DB02035,0
P24394,DB01225,0
P01892,DB06720,0
DB03326,Q99661,0
Q92569,DB03622,0
Q14376,Q8N159,0
DB03459,Q13224,0
DB03150,Q12879,0
DB00328,DB07008,0
DB00306,DB08397,0
Q8IWT1,Q06203,0
Q7L5Y9,DB02158,0
DB08285,P43026,0
P11684,DB08555,0
DB00756,DB00915,0
DB04244,DB01237,0
DB02581,DB08773,0
P07510,DB01791,0
DB01260,DB03127,0
O60674,DB03542,0
DB04451,P01764,0
O60779,DB03333,0
DB03782,DB00359,0
DB07075,DB04114,0
DB06964,P17752,0
P04150,DB03906,0
DB01223,DB03424,0
P27695,DB04648,0
DB02118,DB07624,0
DB07997,P47870,0
DB07876,DB03059,0
P07451,P33260,0
P04839,DB04774,0
DB03194,DB08860,0
DB06127,DB00089,0
P42081,DB00046,0
DB06016,Q9UNA0,0
DB07879,P40429,0
P02689,Q07973,0
O60218,P30711,0
DB00296,DB08751,0
DB02745,DB06719,0
O43920,P10745,0
DB08195,DB03390,0
DB08358,DB00400,0
DB01947,DB08772,0
DB00631,DB08420,0
DB04607,DB07228,0
DB00992,DB08083,0
DB07969,P11362,0
DB03696,Q07817,0
Q15648,DB07245,0
P31639,Q99456,0
DB08184,DB01096,0
P20333,DB07447,0
DB04956,DB09038,0
DB05916,DB02180,0
Q9UN88,DB08705,0
DB07001,DB00293,0
DB04058,P19971,0
DB08389,P04035,0
P98160,DB06898,0
DB02027,DB04374,0
P63092,DB03223,0
Q99933,P14207,0
DB04672,DB02220,0
DB02052,DB05233,0
P63316,DB04998,0
DB00263,Q9UI32,0
DB03978,P41597,0
Q9UQD0,DB05134,0
P06401,DB05280,0
O60568,O75311,0
DB05139,DB07458,0
DB03059,DB02852,0
DB01649,DB05025,0
P06730,DB05116,0
DB05332,P59768,0
P00736,DB08365,0
DB03904,DB01327,0
DB02215,DB01270,0
DB07883,P22310,0
P37088,DB02296,0
P0CG47,DB00297,0
DB00305,DB08635,0
P31213,P00352,0
P23434,DB04258,0
DB02762,DB02347,0
P63208,DB07458,0
DB01002,DB02230,0
DB00308,Q09428,0
DB06404,DB00183,0
DB00752,DB04681,0
P11233,DB00861,0
DB00248,DB04779,0
P51787,DB07280,0
DB08098,Q9H3N8,0
DB00401,DB07183,0
DB03841,DB06684,0
Q03426,DB03106,0
Q9UKY3,P08519,0
Q92843,DB05282,0
P00374,DB04350,0
DB07968,DB04233,0
DB02533,P49411,0
DB02095,DB00936,0
DB06892,DB08057,0
DB07580,DB03758,0
DB04985,DB00867,0
P04054,DB08292,0
DB06866,DB08140,0
DB04405,DB01583,0
Q13564,DB08441,0
P16870,DB07110,0
DB01224,P0CG29,0
DB03206,DB08916,0
DB02479,P16499,0
DB01171,P20815,0
DB00041,P42338,0
DB01013,DB01130,0
DB06148,P35503,0
P54710,DB07841,0
DB04805,DB01710,0
DB08504,DB01675,0
DB08597,DB04953,0
P32238,DB07822,0
Q9BXA5,DB06928,0
Q9H2M3,DB02598,0
DB00912,P03891,0
Q9UGM1,DB05506,0
Q7Z406,DB02381,0
DB02827,P12319,0
P54577,DB01694,0
P11245,DB00227,0
DB08066,DB02371,0
DB00853,Q9Y5N1,0
DB08335,DB08085,0
DB01496,DB07255,0
DB04974,DB02057,0
P21802,DB07263,0
Q15825,P61927,0
Q16478,P51178,0
DB08503,DB01087,0
DB00847,DB02007,0
DB01210,DB07698,0
DB00334,DB04831,0
DB03956,DB01601,0
DB02152,DB08084,0
DB01104,DB05521,0
DB03736,P48067,0
DB01070,DB05897,0
DB05171,Q14749,0
DB06856,P27797,0
P10636,DB08896,0
P04746,DB08047,0
DB00734,DB07212,0
P22310,DB08661,0
DB00650,DB00527,0
DB08479,DB07193,0
DB05304,DB06841,0
Q96A70,P00746,0
DB01136,DB05295,0
DB08191,DB01571,0
DB04677,DB01045,0
P15170,Q9HBL8,0
DB04166,DB03552,0
P22460,O95838,0
Q7Z2W7,DB04234,0
DB03401,DB00699,0
DB01009,Q02318,0
DB00910,DB08073,0
DB02996,Q9UNN8,0
DB05446,O95864,0
DB07550,DB00973,0
P06870,DB07136,0
DB00469,DB04660,0
DB01211,DB01946,0
P61587,DB01269,0
DB06709,DB07875,0
DB00214,DB07124,0
DB03791,P22352,0
DB01005,P14207,0
DB08143,DB04757,0
DB07272,P20648,0
P10415,DB06738,0
DB04930,DB04957,0
Q9UL51,DB07224,0
DB00099,DB00187,0
DB00131,Q16831,0
P20472,DB07504,0
DB07419,DB02381,0
Q9UKQ2,DB01793,0
DB07950,DB00335,0
DB00304,DB03784,0
Q13557,DB05235,0
Q8NE62,DB01181,0
DB08150,DB04657,0
DB01926,DB01073,0
DB03934,Q9UNX9,0
DB00158,DB01761,0
O00142,P10276,0
DB03365,DB07905,0
Q9UBQ6,P05771,0
DB07765,P00736,0
DB04527,P13639,0
P30518,DB04377,0
DB05007,P16930,0
P04798,DB07253,0
DB01275,DB08878,0
DB08166,P11926,0
P46976,DB04583,0
Q15080,DB02938,0
DB07059,DB00871,0
DB01215,DB03253,0
DB01199,DB06738,0
DB05423,DB00591,0
DB01977,DB01964,0
Q9UN19,DB08149,0
P08263,DB08643,0
DB04707,DB08596,0
DB00063,DB02486,0
P55210,DB03747,0
DB06061,DB03906,0
DB04273,P20813,0
DB08006,DB04059,0
DB00925,DB00705,0
P01617,DB08522,0
Q9Y251,Q9NSA2,0
P22460,P35869,0
P07333,DB07974,0
DB02598,O95169,0
Q6W5P4,DB03783,0
Q16798,DB07870,0
DB08175,P01138,0
DB05501,Q9NWT6,0
DB04672,P30968,0
DB06148,P31785,0
DB00567,DB00321,0
DB02093,DB08126,0
P02768,P14854,0
Q15166,Q9GZT9,0
DB08448,DB08345,0
DB04836,Q15761,0
P16220,DB00291,0
P29218,DB03084,0
DB01398,P62942,0
P49888,DB00254,0
P14621,DB06963,0
DB04288,Q16665,0
Q96C24,DB03486,0
DB02730,P27695,0
DB00693,DB08493,0
Q9BW91,P54760,0
DB00967,DB02621,0
Q00169,P31749,0
DB08374,DB00449,0
P15309,P48163,0
P62508,DB00830,0
DB08322,DB05200,0
DB03417,Q9H6Z9,0
DB00305,P16410,0
DB04724,DB04200,0
P05023,DB00950,0
Q03393,DB05003,0
P13569,DB04318,0
P63208,DB00913,0
DB07236,DB00235,0
DB00152,P52961,0
DB02198,P80192,0
DB01393,DB07680,0
Q9UM07,P05305,0
DB04371,DB00374,0
DB03314,Q07954,0
DB02805,P15692,0
DB03425,DB07172,0
DB09036,DB07735,0
DB07557,DB02673,0
DB02082,P01850,0
DB04249,P27986,0
DB05399,DB00072,0
P55011,DB05246,0
DB07543,DB02900,0
DB00839,Q15758,0
DB01277,P11216,0
DB05317,Q16706,0
DB02723,DB01419,0
P63316,DB04058,0
DB03600,DB00050,0
P17612,DB02652,0
P17707,P05062,0
P43119,P48147,0
P36021,DB04770,0
DB04509,DB03906,0
DB04673,DB03133,0
DB02988,DB05078,0
P14174,DB04107,0
DB00704,P48736,0
DB07689,DB01463,0
DB01354,Q9NYK1,0
DB00504,DB01270,0
P45984,Q9P2W7,0
Q99250,DB01154,0
P47897,DB00687,0
P24046,P11216,0
P36897,DB06854,0
DB02445,DB08163,0
DB04521,DB07686,0
DB01087,DB04066,0
DB03058,DB08302,0
P21673,P37059,0
DB00340,P05164,0
DB07330,DB05595,0
DB01165,DB07852,0
DB01220,P12314,0
DB03201,DB01191,0
Q86VB7,DB00492,0
DB05351,DB00315,0
DB02900,DB06979,0
P40926,P49761,0
Q08499,DB04983,0
DB08877,DB03719,0
DB00222,P18507,0
P08238,P10153,0
DB07846,DB00006,0
DB07765,Q5TDP6,0
DB00501,DB08078,0
DB00764,DB03046,0
DB01245,DB08326,0
DB07788,DB02358,0
DB01685,DB08888,0
Q9Y233,DB00199,0
P20061,DB07258,0
DB03509,DB06650,0
DB01608,DB06938,0
DB01076,DB07023,0
DB05417,DB08996,0
Q8TC12,P02746,0
DB00833,DB04021,0
P00488,O00763,0
P19801,DB03791,0
DB00852,DB03144,0
DB04387,P28908,0
DB00864,DB00714,0
DB08788,DB05771,0
P34913,Q01118,0
DB07099,DB05381,0
DB00536,P05546,0
DB00259,DB03336,0
DB08195,DB00972,0
DB07574,DB08007,0
DB01098,P22894,0
P04839,DB06976,0
DB00785,DB05214,0
P25100,DB07128,0
DB03294,DB08200,0
DB04771,DB01049,0
Q9Y698,Q16853,0
O14746,DB04214,0
DB07387,DB02089,0
DB00385,DB06701,0
Q8NEB9,DB04083,0
O00555,DB06688,0
DB04886,DB05421,0
O14880,P06493,0
DB07746,DB02108,0
DB02596,DB03861,0
Q03426,DB04872,0
O14965,DB04585,0
DB03087,DB02831,0
P50750,DB03594,0
P11678,Q9NWT6,0
DB03848,DB09083,0
DB05413,DB03381,0
Q96NX5,P41597,0
DB02395,DB02603,0
DB06909,DB01309,0
DB01245,DB08033,0
DB02684,DB02264,0
DB08004,DB00986,0
Q9Y289,DB04892,0
DB02341,DB08256,0
DB00555,DB08836,0
DB01276,DB08601,0
DB08004,DB00005,0
P01625,DB08242,0
P29803,DB01745,0
Q07912,DB06708,0
DB05879,DB08162,0
P11245,Q9H3N8,0
DB02143,Q6L8H2,0
P41145,DB08000,0
DB03738,DB08194,0
DB00564,DB03747,0
DB05417,P34995,0
DB00500,DB00494,0
DB08239,DB00446,0
DB07031,P17252,0
DB07234,DB07461,0
DB05198,Q8TCC7,0
P06881,DB02207,0
DB00185,DB04152,0
P12236,DB03183,0
DB00776,DB03880,0
P01106,DB04575,0
Q05940,DB01827,0
Q9HAW7,Q9H4B7,0
DB01949,P31930,0
Q92847,DB08135,0
DB00035,DB02933,0
DB02542,P08243,0
DB08363,DB03860,0
DB08301,O75311,0
DB00636,DB03013,0
P00734,P00797,0
DB00065,DB05447,0
DB04769,DB01071,0
P19801,P03901,0
DB01404,DB07796,0
DB00463,DB01319,0
P0CG04,DB02563,0
P68871,DB04905,0
DB01496,P25774,0
DB08082,P48167,0
P61160,Q8WX39,0
DB00419,P80192,0
DB08779,DB03635,0
DB04074,DB08118,0
DB01420,Q9Y6L7,0
DB08572,Q99624,0
DB00457,DB00861,0
DB08056,DB04204,0
P06732,P41091,0
DB00109,DB04132,0
DB05758,P49585,0
DB07099,DB01049,0
DB02360,DB08005,0
DB06941,P42263,0
DB08020,P53611,0
Q9NQ25,Q9HD40,0
DB02463,DB08632,0
DB06868,DB03430,0
P07225,DB07859,0
DB00464,O60494,0
DB02396,O43681,0
DB06919,Q00266,0
DB08565,DB06688,0
DB06911,DB08743,0
O94956,O95644,0
DB07107,P07947,0
Q14289,P28335,0
P29274,Q9NTG7,0
Q9Y5Y9,DB01571,0
DB07801,DB05422,0
DB03485,DB00895,0
DB08201,P68366,0
DB04878,DB02735,0
Q92793,P41439,0
P19971,P05164,0
DB02342,DB08276,0
DB00852,DB07458,0
DB06211,DB04013,0
DB01664,Q14914,0
P00750,Q15274,0
P31644,P51659,0
DB02547,DB01961,0
DB06155,DB08246,0
DB00065,DB01922,0
DB00846,P26358,0
DB04922,Q99436,0
Q9UHQ9,DB03191,0
Q8NBP7,O60909,0
O14936,DB06228,0
O60882,DB06714,0
DB05032,DB08293,0
P08559,DB02759,0
DB02452,P28335,0
P07098,DB05342,0
DB07883,DB02020,0
O75715,DB02857,0
O15403,DB00311,0
DB02388,DB04972,0
DB00534,DB01483,0
DB08262,DB01241,0
DB01181,DB07444,0
Q8TF76,O95263,0
Q16566,DB07751,0
Q9NPA2,Q9Y2D0,0
Q92953,DB08083,0
DB00759,DB00914,0
DB00146,P13727,0
DB07317,DB03349,0
Q05940,DB04256,0
DB08521,P53674,0
DB01024,DB05394,0
P32754,DB08005,0
Q92876,DB03975,0
O14746,DB07744,0
DB01380,P10745,0
O94903,DB02383,0
DB00918,O60701,0
Q05932,DB08084,0
DB09049,DB02197,0
Q96GD4,P00736,0
Q01668,DB07508,0
DB00712,DB07790,0
DB01116,P13727,0
DB04829,DB03468,0
P22748,DB04522,0
DB08358,DB07154,0
O75899,P23381,0
P49759,DB00104,0
DB04956,DB01567,0
DB06987,DB05358,0
DB08492,DB08819,0
DB03876,DB04917,0
P11142,O00408,0
DB07653,DB02236,0
P43115,DB08276,0
DB06695,DB01134,0
O95190,DB09071,0
P28472,DB03850,0
DB00428,P04040,0
P22557,DB07377,0
DB03216,DB03609,0
DB07723,DB00398,0
DB05004,P51649,0
P61160,Q5JVS0,0
DB00932,O43525,0
DB01727,DB00216,0
DB07528,P30305,0
DB07431,P01584,0
P46976,P04141,0
DB08583,P10153,0
Q15303,DB08334,0
DB00021,DB03632,0
DB02296,DB00762,0
DB05460,P38435,0
DB07698,DB06973,0
DB01927,DB00699,0
DB08776,DB06875,0
DB08661,P10606,0
DB02452,DB05171,0
DB05475,DB01110,0
DB01068,O15269,0
DB00497,O14949,0
DB00853,DB03444,0
Q8TCU5,P08686,0
DB04163,DB00004,0
DB07768,DB03283,0
Q9UHC9,P15692,0
DB01693,DB04544,0
P20810,DB00160,0
P54317,DB02405,0
DB05139,DB00844,0
P24752,DB07360,0
DB05343,DB04600,0
DB00547,DB01438,0
DB04244,DB07359,0
DB07095,DB02287,0
DB07711,P21964,0
DB06854,Q8WU03,0
DB00374,DB07612,0
DB00474,DB04396,0
DB04578,DB05235,0
DB07585,DB07013,0
DB06997,DB01240,0
DB00189,P48552,0
DB00061,P00167,0
DB00822,DB01010,0
DB03307,DB07854,0
DB02419,O60427,0
DB05304,DB00005,0
Q13393,DB03777,0
DB03390,DB05470,0
P19801,DB04890,0
DB03824,DB08676,0
DB06962,DB08039,0
P25100,DB04803,0
DB06829,DB08399,0
DB03468,DB00224,0
DB07530,P26439,0
DB07027,P02776,0
DB02142,Q16651,0
DB03693,DB03636,0
DB03596,DB05458,0
DB02602,DB04136,0
DB08374,DB07534,0
Q92843,P51512,0
P35228,DB03801,0
P51671,DB07050,0
DB04018,P15954,0
DB06822,DB08091,0
DB02866,DB00449,0
P49189,DB02563,0
DB00894,P41594,0
P04424,DB03073,0
DB08462,P49019,0
DB01931,P49789,0
DB01675,Q01581,0
DB00932,DB01083,0
DB06273,DB08709,0
DB07653,DB04960,0
DB01833,P48664,0
DB03714,DB07333,0
O14939,DB07838,0
DB08907,P0C0L5,0
DB00344,DB08170,0
DB03633,Q9UNN8,0
DB03216,DB00051,0
DB08044,DB03484,0
DB07069,DB04917,0
P01019,P01308,0
DB00734,DB00198,0
DB08091,DB08153,0
DB06823,DB05049,0
DB01029,DB07249,0
O15145,DB05042,0
DB08599,DB08445,0
DB05303,DB08593,0
DB03186,O43497,0
DB06650,P16444,0
P35498,DB08044,0
P35520,P26951,0
DB03444,DB00048,0
DB01748,DB07979,0
P20711,DB08262,0
Q9Y600,DB09128,0
DB06616,Q12879,0
DB07089,O75865,0
P03989,DB00807,0
P36021,P50747,0
DB01805,DB03962,0
Q02880,DB08052,0
DB04845,DB04736,0
DB00975,P01574,0
DB08896,P47897,0
DB02640,P22888,0
DB04195,P23368,0
DB02541,DB05452,0
P08263,P01189,0
P27144,DB08477,0
DB07359,P40261,0
DB07264,P42338,0
DB00060,DB00040,0
P13727,DB07151,0
DB07878,DB08450,0
DB07959,DB04967,0
P28702,DB03016,0
DB00349,DB09128,0
DB04089,Q92876,0
P40926,DB00078,0
DB04674,DB04077,0
Q9UJ70,DB00721,0
DB00105,P29466,0
DB02078,DB00029,0
DB03078,DB08473,0
O95299,DB00213,0
DB00854,Q13838,0
DB05335,DB00357,0
DB05025,Q7L0J3,0
DB04959,DB02479,0
DB00272,P09960,0
DB04643,DB04751,0
P63098,DB08777,0
P20701,DB07212,0
DB05510,DB04355,0
DB07922,DB08246,0
P11021,DB07665,0
DB00154,DB03059,0
DB08762,DB06901,0
DB04846,Q96KS0,0
DB00369,P11498,0
DB04882,DB04867,0
DB07270,DB04752,0
DB02671,DB04978,0
DB01269,DB06845,0
DB02483,P23416,0
P19883,DB02933,0
DB04223,P02787,0
DB01403,DB04269,0
DB08789,P35247,0
DB04790,DB05369,0
P13716,Q07001,0
DB02917,DB08341,0
Q9UHQ9,DB04861,0
DB01257,Q9NZV6,0
O15239,DB04633,0
DB05915,DB01062,0
DB01032,P10092,0
Q13231,Q02641,0
DB03643,DB00312,0
P04181,P18089,0
DB07211,P07585,0
DB00254,DB07064,0
DB02306,DB00818,0
DB07086,DB03476,0
DB03636,P78508,0
DB07506,DB07637,0
DB04707,DB04988,0
P53350,DB05749,0
DB09074,P08100,0
DB02431,DB07888,0
DB03509,P11362,0
DB07730,P19883,0
DB06993,DB00421,0
Q13621,DB06916,0
DB05116,DB08549,0
DB04840,P03956,0
P15954,DB07151,0
DB00555,P42685,0
DB07696,P49411,0
P00749,DB00086,0
P21917,DB00944,0
DB03782,DB08125,0
DB06944,P41252,0
O76082,DB02635,0
P16473,DB01422,0
Q13332,DB04877,0
Q16772,DB06920,0
P35372,DB07204,0
DB00154,DB01571,0
DB00170,Q8WYK2,0
DB05057,P36873,0
P35557,DB00716,0
DB08384,DB08740,0
DB02323,DB03801,0
DB01897,DB00568,0
Q9BXA5,O43614,0
DB05468,DB07361,0
DB07734,DB08342,0
DB03093,O00469,0
Q96L21,DB07093,0
Q9UNQ0,DB07522,0
DB00212,DB02140,0
DB07622,Q13748,0
P62937,O43570,0
Q8N8N7,DB00695,0
P35916,DB07360,0
O43617,DB08325,0
DB02762,DB08904,0
A8MPY1,DB07309,0
DB04495,P00338,0
DB03821,Q9UJT0,0
DB03039,DB02656,0
Q16348,DB03910,0
Q13332,DB00312,0
Q8IWL2,DB01651,0
DB00575,DB03552,0
P25092,DB01763,0
O60882,DB02464,0
DB03783,Q02218,0
DB07067,DB00665,0
Q32P28,DB00761,0
DB04594,P19971,0
Q9Y600,DB01564,0
DB07975,DB08073,0
P11168,DB03483,0
Q99460,P05067,0
P21728,DB02383,0
P01625,DB08035,0
DB07809,DB01656,0
DB00252,DB06973,0
DB03685,DB06809,0
DB07765,DB09035,0
O15270,DB02236,0
Q9Y259,P22557,0
DB00722,DB01791,0
Q9UKU7,Q9NY59,0
DB08391,P17516,0
DB06204,DB07583,0
DB09051,DB01196,0
P07919,DB08236,0
DB07339,Q15111,0
P02708,Q8TD30,0
P39023,DB04787,0
DB00335,P13945,0
P53778,Q9Y3I0,0
DB08067,P11802,0
DB03980,DB00712,0
Q8IUZ5,DB04849,0
P01892,DB08783,0
DB05332,Q9NYR8,0
DB00876,P05129,0
DB02843,Q96DP5,0
DB07789,P08912,0
DB08061,DB06979,0
DB00757,DB07388,0
DB02988,DB01073,0
Q16878,DB01116,0
DB02758,DB01649,0
P23469,DB00675,0
DB07156,DB04591,0
P10636,P03951,0
DB02215,DB04446,0
P24385,DB01466,0
Q9GZR5,DB00461,0
DB01185,P00480,0
DB07700,Q9BQB6,0
DB07958,DB04677,0
P28072,DB06923,0
DB08591,DB05243,0
DB00856,DB06290,0
DB05214,DB08296,0
DB02526,DB07345,0
DB05314,DB06774,0
DB08692,DB02967,0
DB04690,P78508,0
DB08768,DB00900,0
O75936,P25705,0
P13716,DB02209,0
O43614,DB06094,0
DB07670,DB00092,0
Q9UNQ0,DB05675,0
P62714,Q9UBQ6,0
Q00266,DB00778,0
DB00351,DB07403,0
DB00366,DB03187,0
DB03861,DB06070,0
DB01203,DB03309,0
P05165,DB08300,0
DB00161,DB08642,0
DB03214,DB08162,0
DB03086,P10253,0
P43220,DB06701,0
DB03286,DB02258,0
DB01835,DB04008,0
DB03793,DB05361,0
Q9HCD5,DB00281,0
DB04608,DB03193,0
DB00870,DB08280,0
DB03628,DB01902,0
DB08152,P23297,0
DB06831,DB00508,0
DB07471,DB03424,0
P78527,DB03760,0
Q4U2R8,DB04884,0
DB05804,DB01268,0
DB00690,Q8TCC7,0
DB08870,Q9UP95,0
DB01367,P22830,0
DB04295,DB07388,0
O00206,DB00555,0
Q96KC2,DB07860,0
DB01356,DB08340,0
DB00540,P04049,0
DB07960,P11274,0
P07949,DB07857,0
DB07152,DB07644,0
P35408,P14621,0
DB00831,P17538,0
DB04974,P16109,0
DB03310,P62158,0
P15531,DB00290,0
DB06958,DB02472,0
DB07247,P33151,0
DB01551,DB08339,0
DB00613,DB05905,0
DB07346,DB07979,0
P49354,DB04518,0
DB08203,P14550,0
P00156,DB03802,0
DB05921,P00414,0
DB03471,P48051,0
DB00209,P42263,0
DB00121,DB08370,0
P14868,P42898,0
Q96GD4,DB02615,0
DB08491,P26951,0
P27695,DB06914,0
DB07494,P12821,0
DB07642,DB02621,0
DB08788,DB00383,0
DB08641,DB04868,0
Q8N9I0,DB07465,0
DB07533,DB00531,0
DB02973,DB07074,0
DB07711,DB07359,0
DB05146,DB04880,0
Q15825,DB06830,0
DB01250,DB00112,0
DB00964,DB07983,0
P08174,P01133,0
DB04758,DB00221,0
DB03013,DB06699,0
DB07171,P02788,0
Q9H2M3,Q02224,0
DB00968,DB01651,0
P08319,Q9BXJ7,0
DB00173,DB04680,0
DB09028,DB07207,0
O75251,O14964,0
DB09036,Q9HCR9,0
DB08615,Q16665,0
DB04246,DB03251,0
Q9Y2U5,DB08015,0
Q15303,Q92953,0
DB07827,DB05486,0
DB11363,DB03661,0
DB02492,P05186,0
DB03643,DB06928,0
DB03496,P41597,0
DB00333,DB07613,0
DB08492,DB08778,0
P48163,DB02589,0
DB07689,DB07358,0
DB08247,DB08340,0
DB01712,DB05752,0
P05113,DB02840,0
DB06772,DB00389,0
DB08915,DB03016,0
DB04510,Q14432,0
P04054,DB00254,0
DB07577,Q92820,0
DB08300,P17707,0
P35869,DB04769,0
DB07269,Q13085,0
DB08365,DB05483,0
P37288,Q9HAB3,0
P48167,DB04556,0
DB07152,DB08819,0
P54619,P17516,0
DB07689,P78527,0
DB05797,DB03539,0
Q92843,Q9Y6M9,0
DB05383,P10721,0
DB00327,DB01996,0
DB04140,Q9BW91,0
DB01723,Q15661,0
DB08368,DB04445,0
DB03886,DB06992,0
DB07607,Q01118,0
DB05166,P07550,0
Q9NPA2,O75311,0
P27361,Q9H4B7,0
P14625,DB01677,0
P56937,P39900,0
DB00841,DB07521,0
DB01065,DB00311,0
DB05507,DB03466,0
DB08734,P19883,0
DB03182,DB08733,0
DB01776,DB08139,0
DB02341,Q6L8H2,0
DB06204,DB08906,0
Q8NFJ5,DB07697,0
DB00118,P09960,0
DB00848,P62917,0
DB02166,DB01113,0
DB05890,P08842,0
DB04562,DB08893,0
DB00804,DB07384,0
DB00074,P01617,0
DB01193,O14965,0
DB05595,DB01338,0
DB05153,DB08333,0
DB07780,P16234,0
DB00988,DB04770,0
DB01926,DB02827,0
P42685,P23919,0
DB00701,DB08903,0
DB02279,DB01134,0
DB02354,DB08333,0
DB07213,DB01193,0
DB06877,DB01167,0
DB05463,DB03738,0
DB06127,DB07013,0
DB08378,P30531,0
DB01419,Q93088,0
DB08149,DB00907,0
DB01649,DB04563,0
DB05188,Q96RJ0,0
DB00607,Q15825,0
Q9BYF1,DB07311,0
DB02395,DB03102,0
P26639,Q6ZQY3,0
DB08242,DB00216,0
DB00210,DB08996,0
DB03032,DB01955,0
DB04366,DB01400,0
DB04336,DB03673,0
P47869,DB03984,0
DB08198,DB07506,0
DB03711,P26572,0
DB08896,DB02497,0
DB08564,DB08180,0
DB00468,DB06846,0
DB07001,DB08420,0
DB05233,DB00198,0
DB01210,DB02193,0
DB00759,DB00235,0
DB01931,DB08301,0
DB03114,DB00111,0
P20138,DB00914,0
Q6PHW0,DB02783,0
O95299,DB01036,0
O95644,P52961,0
DB02358,Q99735,0
DB05007,DB07177,0
DB02778,P01137,0
Q02252,DB01222,0
DB04854,DB00155,0
DB02011,P15085,0
DB07157,DB00290,0
DB02919,DB01055,0
P68366,O60658,0
DB02986,DB06869,0
Q13332,DB02063,0
DB01034,DB00217,0
DB02142,Q9H244,0
DB07955,DB08737,0
DB02661,DB00416,0
DB04509,DB03696,0
DB05207,P23381,0
P50406,DB03044,0
DB00121,P35348,0
P20231,P20645,0
P00325,DB04462,0
DB02209,Q16773,0
DB00172,DB03937,0
DB00752,DB00605,0
DB09069,P12259,0
DB02170,DB07244,0
DB05494,DB04005,0
DB05125,P28074,0
P11229,DB06840,0
DB04938,DB03693,0
DB06287,DB00180,0
P11498,DB00757,0
DB01229,DB00735,0
DB07662,Q9UI09,0
DB01251,DB00767,0
DB07985,DB08520,0
P51606,P11086,0
DB06699,DB07357,0
DB05271,DB00800,0
DB01742,P15291,0
DB05259,DB07249,0
P28221,DB04016,0
DB06637,DB00585,0
DB02034,DB06846,0
DB01392,DB04021,0
DB06855,DB04703,0
Q7Z4J2,DB04988,0
DB06403,P24158,0
P30038,DB00941,0
P16220,DB04832,0
DB06779,Q9NSD9,0
DB02271,Q9BUF5,0
P59796,DB07849,0
DB02822,DB04152,0
DB02805,DB00161,0
DB00932,DB08065,0
O75908,DB07832,0
DB04003,P28065,0
Q16873,P22888,0
DB07999,DB03707,0
P43235,DB01342,0
DB07277,DB00992,0
DB00493,DB03389,0
Q7Z4W1,P02458,0
P51606,DB08377,0
DB02818,DB08128,0
DB00295,Q8NG66,0
Q86UW8,DB04301,0
Q09428,Q9UBX3,0
Q96GR2,DB02196,0
DB06951,P09382,0
DB05240,Q13882,0
P23763,DB00485,0
DB00210,DB00884,0
DB07138,DB06069,0
P28838,DB04389,0
Q00266,DB00145,0
DB05407,DB05023,0
DB03243,P11021,0
DB08880,DB08775,0
P28335,DB05280,0
P48728,#Drug,0
P13498,DB00147,0
P51160,DB07385,0
Q96T66,DB00764,0
Q9NZ42,DB02915,0
DB00584,DB04940,0
DB00439,DB08378,0
DB01012,DB04723,0
DB00886,DB07535,0
Q14524,DB07023,0
DB03968,DB00138,0
DB08022,DB00909,0
Q9Y698,P28472,0
DB02640,DB03595,0
DB07530,DB09078,0
DB00703,DB05210,0
Q16099,Q99542,0
P01859,DB01643,0
DB08808,DB08709,0
DB04863,DB08424,0
DB08234,DB01116,0
DB00477,DB05129,0
DB00838,Q8NBN7,0
Q04760,DB05708,0
Q08828,Q08257,0
DB01082,P01100,0
DB08609,DB02108,0
Q6P996,P16219,0
P07766,DB02393,0
P28476,DB06729,0
P04278,DB02866,0
DB01685,Q16322,0
DB04462,DB06589,0
DB08166,DB03226,0
DB05269,DB08085,0
DB03753,P78559,0
DB07995,DB07280,0
DB01063,Q92993,0
DB02539,DB00078,0
O00264,DB07983,0
DB05111,DB00001,0
P43005,P60900,0
P07741,DB05250,0
DB07248,P45381,0
DB03747,DB00983,0
DB00696,Q9HB55,0
DB05304,Q86VU5,0
P05787,DB01170,0
DB05479,Q96LZ3,0
DB04350,DB00087,0
DB08167,DB00547,0
DB00245,DB01168,0
DB07460,DB00032,0
DB03479,DB07533,0
DB01870,DB08026,0
DB08156,DB07701,0
DB00431,Q8TC12,0
DB00700,DB03975,0
DB03903,DB03602,0
DB07431,DB05206,0
P35869,DB07096,0
DB03792,DB01756,0
DB01728,DB08820,0
Q9Y6M9,DB00564,0
DB05147,P00338,0
P49247,DB07248,0
DB06802,P07108,0
Q9NQX3,P14927,0
DB02296,P00167,0
DB05032,P19883,0
DB07285,DB05630,0
DB04003,DB00030,0
DB03298,DB00310,0
DB00455,DB06441,0
DB04946,DB01445,0
Q53H96,DB07465,0
DB03203,P31358,0
